  Muni Age    Pop
520015  30     96
520015  35     85
520015  40     84
520015  45     52
520015  50     47
520015  55     51
520015  60     35
520015  65     26
520015  70     20
520015  75      8
520015  80     12
520017   0     49
520017   1    192
520017   5    199
520017  10    245
520017  15    220
520017  20    178
520017  25    173
520017  30    167
520017  35    128
520017  40     94
520017  45     89
520017  50     73
520017  55     77
520017  60     46
520017  65     39
520017  70     17
520017  75     12
520017  80     14
520020   0     23
520020   1     75
520020   5    106
520020  10     93
520020  15    100
520020  20     85
520020  25    106
520020  30     86
520020  35     72
520020  40     61
520020  45     56
520020  50     54
520020  55     51
520020  60     29
520020  65     22
520020  70     16
520020  75     12
520020  80     15
520025   0   1679
520025   1   6510
520025   5   6776
520025  10   5061
520025  15   4982
520025  20   5738
520025  25   6298
520025  30   5223
520025  35   3532
520025  40   2101
520025  45   1478
520025  50   1133
520025  55    776
520025  60    529
520025  65    338
520025  70    190
520025  75    118
520025  80    120
520030   0    229
520030   1    845
520030   5   1009
520030  10    995
520030  15   1069
520030  20    977
520030  25    876
520030  30    755
520030  35    659
520030  40    555
520030  45    468
520030  50    366
520030  55    323
520030  60    306
520030  65    202
520030  70    156
520030  75     79
520030  80     85
520050   0     17
520050   1     65
520050   5     79
520050  10     87
520050  15     74
520050  20     90
520050  25     82
520050  30     79
520050  35     80
520050  40     61
520050  45     62
520050  50     57
520050  55     46
520050  60     45
520050  65     35
520050  70     24
520050  75     18
520050  80     23
520055   0     18
520055   1    110
520055   5    114
520055  10    114
520055  15    109
520055  20    110
520055  25    123
520055  30     97
520055  35     87
520055  40     69
520055  45     53
520055  50     57
520055  55     47
520055  60     36
520055  65     17
520055  70     18
520055  75      6
520055  80     12
520060   0     67
520060   1    293
520060   5    324
520060  10    375
520060  15    357
520060  20    299
520060  25    220
520060  30    217
520060  35    180
520060  40    160
520060  45    134
520060  50     87
520060  55     67
520060  60     58
520060  65     48
520060  70     24
520060  75     12
520060  80     20
520080   0     80
520080   1    291
520080   5    393
520080  10    492
520080  15    474
520080  20    376
520080  25    270
520080  30    267
520080  35    244
520080  40    197
520080  45    157
520080  50    128
520080  55    107
520080  60     99
520080  65     68
520080  70     46
520080  75     23
520080  80     41
520082   0     15
520082   1    119
520082   5    167
520082  10    179
520082  15    147
520082  20    111
520082  25     98
520082  30    120
520082  35    115
520082  40    102
520082  45     65
520082  50     48
520082  55     40
520082  60     32
520082  65     25
520082  70     16
520082  75     16
520082  80      8
520085   0     44
520085   1    165
520085   5    202
520085  10    221
520085  15    232
520085  20    221
520085  25    198
520085  30    182
520085  35    189
520085  40    149
520085  45    151
520085  50    109
520085  55     78
520085  60     83
520085  65     73
520085  70     47
520085  75     17
520085  80     29
520090   0     27
520090   1    124
520090   5    177
520090  10    195
520090  15    180
520090  20    176
520090  25    176
520090  30    161
520090  35    154
520090  40    137
520090  45    103
520090  50    110
520090  55     77
520090  60     79
520090  65     66
520090  70     25
520090  75     24
520090  80     20
520110   0   2577
520110   1  10530
520110   5  13197
520110  10  13842
520110  15  14661
520110  20  14405
520110  25  13204
520110  30  12728
520110  35  11712
520110  40  10057
520110  45   7846
520110  50   6330
520110  55   4603
520110  60   4041
520110  65   3023
520110  70   2139
520110  75   1381
520110  80   1324
520120   0      8
520120   1     25
520120   5     47
520120  10     35
520120  15     37
520120  20     42
520120  25     40
520120  30     26
520120  35     28
520120  40     30
520120  45     25
520120  50     32
520120  55     18
520120  60     15
520120  65      9
520120  70      9
520120  75      8
520120  80      4
520130   0    123
520130   1    612
520130   5    892
520130  10    865
520130  15    872
520130  20    824
520130  25    828
520130  30    760
520130  35    722
520130  40    605
520130  45    480
520130  50    396
520130  55    355
520130  60    285
520130  65    196
520130  70    134
520130  75    100
520130  80     97
520140   0   3515
520140   1  14633
520140   5  17616
520140  10  17022
520140  15  18046
520140  20  18325
520140  25  16795
520140  30  15604
520140  35  13431
520140  40  10352
520140  45   7612
520140  50   5327
520140  55   3654
520140  60   2885
520140  65   1968
520140  70   1235
520140  75    772
520140  80    684
520145   0     14
520145   1     90
520145   5    127
520145  10    110
520145  15    148
520145  20    114
520145  25     88
520145  30     97
520145  35     80
520145  40     66
520145  45     53
520145  50     58
520145  55     35
520145  60     35
520145  65     15
520145  70     15
520145  75     17
520145  80     12
520150   0     22
520150   1    140
520150   5    155
520150  10    182
520150  15    157
520150  20    134
520150  25    166
520150  30    126
520150  35    145
520150  40     84
520150  45     79
520150  50     69
520150  55     60
520150  60     42
520150  65     30
520150  70     20
520150  75      7
520150  80     10
520160   0     22
520160   1    144
520160   5    184
520160  10    206
520160  15    181
520160  20    193
520160  25    182
520160  30    159
520160  35    144
520160  40    110
520160  45    113
520160  50     93
520160  55     92
520160  60     82
520160  65     66
520160  70     35
520160  75     24
520160  80     21
520170   0    149
520170   1    640
520170   5    791
520170  10    809
520170  15    903
520170  20    883
520170  25    764
520170  30    705
520170  35    590
520170  40    530
520170  45    395
520170  50    285
520170  55    256
520170  60    185
520170  65    155
520170  70    104
520170  75     47
520170  80     86
520180   0     63
520180   1    239
520180   5    321
520180  10    319
520180  15    298
520180  20    289
520180  25    283
520180  30    287
520180  35    222
520180  40    197
520180  45    164
520180  50    133
520180  55    101
520180  60     85
520180  65     72
520180  70     55
520180  75     26
520180  80     22
520215   0     64
520215   1    233
520215   5    351
520215  10    411
520215  15    414
520215  20    308
520215  25    322
520215  30    291
520215  35    260
520215  40    187
520215  45    178
520215  50    134
520215  55    118
520215  60     74
520215  65     62
520215  70     42
520215  75     12
520215  80     26
520235   0     25
520235   1    131
520235   5    180
520235  10    170
520235  15    151
520235  20    151
520235  25    206
520235  30    164
520235  35    150
520235  40    141
520235  45    100
520235  50     96
520235  55     80
520235  60     49
520235  65     32
520235  70     31
520235  75     14
520235  80     12
520250   0     38
520250   1    241
520250   5    266
520250  10    261
520250  15    294
520250  20    231
520250  25    228
520250  30    199
520250  35    164
520250  40    122
520250  45    132
520250  50     72
520250  55     57
520250  60     44
520250  65     31
520250  70     23
520250  75     15
520250  80     16
520260   0     17
520260   1    105
520260   5    185
520260  10    201
520260  15    200
520260  20    173
520260  25    149
520260  30    160
520260  35    171
520260  40    149
520260  45    127
520260  50    114
520260  55     96
520260  60     85
520260  65     59
520260  70     47
520260  75     25
520260  80     30
520280   0     20
520280   1     76
520280   5    110
520280  10    135
520280  15    128
520280  20    124
520280  25     97
520280  30     96
520280  35    100
520280  40     80
520280  45     61
520280  50     60
520280  55     41
520280  60     42
520280  65     36
520280  70     17
520280  75      7
520280  80      9
520310   0      8
520310   1     82
520310   5    119
520310  10    123
520310  15     94
520310  20     86
520310  25     92
520310  30     83
520310  35     60
520310  40     77
520310  45     46
520310  50     47
520310  55     39
520310  60     28
520310  65     30
520310  70     13
520310  75      7
520310  80      8
520320   0     54
520320   1    233
520320   5    323
520320  10    325
520320  15    361
520320  20    266
520320  25    249
520320  30    245
520320  35    232
520320  40    161
520320  45    155
520320  50    126
520320  55    101
520320  60    112
520320  65     60
520320  70     42
520320  75     32
520320  80     27
520330   0    153
520330   1    655
520330   5    855
520330  10    903
520330  15    903
520330  20    886
520330  25    759
520330  30    758
520330  35    698
520330  40    607
520330  45    478
520330  50    416
520330  55    343
520330  60    277
520330  65    215
520330  70    163
520330  75    105
520330  80    113
520340   0     60
520340   1    271
520340   5    364
520340  10    339
520340  15    366
520340  20    391
520340  25    346
520340  30    313
520340  35    277
520340  40    251
520340  45    225
